Name,Week,Opponent,rushingattempts_car,rushingyards_car,rushingyardsperattempt_car,rushingtouchdowns_car,receivingtargets_car,receptions_car,receivingyards_car,receivingtouchdowns_car,fumbles_car,fumbleslost_car
Brit Miller,6,MIA,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
Brit Miller,7,GB,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
Brit Miller,8,NE,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.125
Brit Miller,10,SF,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
Bruce Miller,1,GB,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0
Bruce Miller,2,DET,0.0,0.0,0.0,0.0,1.0,0.5,7.5,0.0,0.0,0.0
Bruce Miller,3,MIN,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,0.0,0.0,0.0
Bruce Miller,4,NYJ,0.25,1.25,1.25,0.0,0.75,0.5,6.0,0.0,0.0,0.0
Bruce Miller,5,BUF,0.4,2.8,2.8,0.0,0.6,0.4,4.8,0.0,0.0,0.0
Bruce Miller,6,NYG,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,0.5,0.3333333333333333,4.0,0.0,0.0,0.0
Bruce Miller,7,SEA,0.2857142857142857,2.0,2.0,0.0,0.42857142857142855,0.2857142857142857,3.4285714285714284,0.0,0.0,0.0
Bruce Miller,8,ARI,0.375,1.875,1.875,0.0,0.375,0.25,3.0,0.0,0.0,0.0
Bruce Miller,10,LAR,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.2222222222222222,2.6666666666666665,0.0,0.0,0.0
Bruce Miller,11,CHI,0.3,1.5,1.5,0.0,0.3,0.2,2.4,0.0,0.0,0.0
Bruce Miller,12,NO,0.2727272727272727,1.3636363636363635,1.3636363636363635,0.0,0.5454545454545454,0.45454545454545453,5.545454545454546,0.0,0.0,0.0
Bruce Miller,13,LAR,0.25,1.25,1.25,0.0,0.6666666666666666,0.5833333333333334,6.5,0.0,0.0,0.0
Bruce Miller,14,MIA,0.23076923076923078,1.1538461538461537,1.1538461538461537,0.0,0.7692307692307693,0.6923076923076923,6.076923076923077,0.0,0.0,0.0
Bruce Miller,15,NE,0.21428571428571427,1.0714285714285714,1.0714285714285714,0.0,0.7142857142857143,0.6428571428571429,5.642857142857143,0.0,0.0,0.0
Bruce Miller,16,SEA,0.2,1.0,1.0,0.0,0.8,0.7333333333333333,5.2,0.0,0.0,0.0
Bruce Miller,17,ARI,0.3125,1.125,1.03125,0.0,0.8125,0.75,5.25,0.0,0.0,0.0
Bryce Brown,1,CLE,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Brown,2,BAL,2.5,5.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Brown,3,ARI,3.0,12.666666666666666,3.6,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0
Bryce Brown,4,NYG,3.25,10.75,3.0,0.0,0.5,0.25,2.0,0.0,0.0,0.0
Bryce Brown,5,PIT,2.8,9.4,3.2,0.0,0.4,0.2,1.6,0.0,0.0,0.0
Bryce Brown,6,DET,3.1666666666666665,8.5,2.8000000000000003,0.0,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0
Bryce Brown,8,ATL,2.857142857142857,8.0,3.1142857142857143,0.0,0.2857142857142857,0.14285714285714285,1.1428571428571428,0.0,0.14285714285714285,0.0
Bryce Brown,9,NO,3.0,13.125,4.25,0.0,0.25,0.125,1.0,0.0,0.125,0.0
Bryce Brown,10,DAL,3.0,11.777777777777779,3.811111111111111,0.0,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.0,0.1111111111111111,0.0
Bryce Brown,11,WAS,3.2,14.1,4.13,0.0,0.2,0.1,0.8,0.0,0.1,0.0
Bryce Brown,12,CAR,4.636363636363637,29.0,4.6090909090909085,0.18181818181818182,0.6363636363636364,0.45454545454545453,1.7272727272727273,0.0,0.2727272727272727,0.18181818181818182
Bryce Brown,13,DAL,6.25,40.666666666666664,4.808333333333333,0.3333333333333333,1.0,0.75,2.75,0.0,0.3333333333333333,0.25
Bryce Brown,14,TB,6.6923076923076925,38.0,4.476923076923077,0.3076923076923077,1.2307692307692308,0.8461538461538461,3.0,0.0,0.3076923076923077,0.23076923076923078
Bryce Brown,15,CIN,7.357142857142857,37.714285714285715,4.307142857142857,0.2857142857142857,1.2857142857142858,0.8571428571428571,3.5714285714285716,0.0,0.2857142857142857,0.21428571428571427
Bryce Brown,16,WAS,7.133333333333334,36.4,4.319999999999999,0.26666666666666666,1.2,0.8,3.3333333333333335,0.0,0.26666666666666666,0.2
Bryce Brown,17,NYG,7.1875,35.25,4.1875,0.25,1.1875,0.8125,3.5,0.0,0.25,0.1875
CJ Spiller,1,NYJ,14.0,169.0,12.1,1.0,3.0,2.0,25.0,0.0,1.0,1.0
CJ Spiller,2,KC,14.5,146.0,10.149999999999999,1.5,3.0,2.5,36.0,0.0,0.5,0.5
CJ Spiller,3,CLE,11.0,102.66666666666667,8.1,1.0,2.6666666666666665,2.3333333333333335,38.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CJ Spiller,4,NE,10.25,85.25,7.1,0.75,2.5,2.25,29.75,0.25,0.5,0.5
CJ Spiller,5,SF,9.6,73.0,6.359999999999999,0.6,2.2,1.8,23.8,0.2,0.4,0.4
CJ Spiller,6,ARI,10.0,75.5,6.516666666666666,0.6666666666666666,2.6666666666666665,2.1666666666666665,23.5,0.16666666666666666,0.3333333333333333,0.3333333333333333
CJ Spiller,7,TEN,10.285714285714286,74.71428571428571,6.414285714285713,0.5714285714285714,3.142857142857143,2.7142857142857144,24.714285714285715,0.14285714285714285,0.2857142857142857,0.2857142857142857
CJ Spiller,9,HOU,9.75,70.25,6.425,0.5,3.375,3.0,29.5,0.125,0.25,0.25
CJ Spiller,10,NE,9.666666666666666,70.22222222222223,6.5777777777777775,0.4444444444444444,3.4444444444444446,3.111111111111111,33.0,0.1111111111111111,0.2222222222222222,0.2222222222222222
CJ Spiller,11,MIA,10.9,72.3,6.33,0.4,3.5,3.1,33.6,0.1,0.2,0.2
CJ Spiller,12,IND,11.181818181818182,75.45454545454545,6.445454545454544,0.36363636363636365,3.4545454545454546,2.909090909090909,30.181818181818183,0.09090909090909091,0.18181818181818182,0.18181818181818182
CJ Spiller,13,JAX,11.416666666666666,75.58333333333333,6.366666666666666,0.4166666666666667,3.25,2.75,28.25,0.08333333333333333,0.16666666666666666,0.16666666666666666
CJ Spiller,14,LAR,11.076923076923077,72.61538461538461,6.284615384615384,0.38461538461538464,3.076923076923077,2.6153846153846154,27.23076923076923,0.07692307692307693,0.15384615384615385,0.15384615384615385
CJ Spiller,15,SEA,11.5,74.78571428571429,6.2714285714285705,0.42857142857142855,3.2142857142857144,2.642857142857143,25.142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285
CJ Spiller,16,MIA,12.2,79.0,6.273333333333332,0.4,3.3333333333333335,2.7333333333333334,25.8,0.06666666666666667,0.13333333333333333,0.13333333333333333
CJ Spiller,17,NYJ,12.9375,77.75,6.0375,0.375,3.5625,2.6875,28.6875,0.125,0.1875,0.1875
Cedric Benson,1,SF,9.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Benson,2,CHI,14.5,49.5,3.0,0.0,2.0,2.0,17.5,0.0,0.0,0.0
Cedric Benson,3,SEA,15.333333333333334,48.0,2.8666666666666667,0.3333333333333333,3.0,2.6666666666666665,18.0,0.0,0.3333333333333333,0.0
Cedric Benson,4,NO,16.0,57.0,3.325,0.25,3.25,3.0,19.0,0.0,0.25,0.0
Cedric Benson,5,IND,14.2,49.6,3.2399999999999998,0.2,3.0,2.8,19.4,0.0,0.2,0.0
Cedric Peerman,1,BAL,3.0,22.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,2,CLE,2.0,11.5,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,3,WAS,1.3333333333333333,7.666666666666667,2.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,4,JAX,1.25,17.75,14.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,5,MIA,1.0,14.2,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,6,CLE,1.0,13.0,10.549999999999999,0.0,1.3333333333333333,1.3333333333333333,12.666666666666666,0.0,0.0,0.0
Cedric Peerman,7,PIT,1.0,11.857142857142858,9.757142857142856,0.14285714285714285,1.1428571428571428,1.1428571428571428,10.857142857142858,0.0,0.0,0.0
Cedric Peerman,9,DEN,0.875,10.375,8.5375,0.125,1.0,1.0,9.5,0.0,0.0,0.0
Cedric Peerman,10,NYG,1.4444444444444444,11.555555555555555,7.977777777777778,0.1111111111111111,1.0,1.0,9.444444444444445,0.0,0.0,0.0
Cedric Peerman,11,KC,2.1,17.9,8.120000000000001,0.1,0.9,0.9,8.5,0.0,0.0,0.0
Cedric Peerman,12,OAK,2.6363636363636362,21.818181818181817,8.072727272727272,0.09090909090909091,0.8181818181818182,0.8181818181818182,7.7272727272727275,0.0,0.0,0.0
Cedric Peerman,13,LAC,2.5833333333333335,20.333333333333332,7.566666666666666,0.08333333333333333,0.75,0.75,7.083333333333333,0.0,0.0,0.0
Cedric Peerman,16,PIT,2.3846153846153846,18.76923076923077,6.984615384615385,0.07692307692307693,0.6923076923076923,0.6923076923076923,6.538461538461538,0.0,0.0,0.0
Cedric Peerman,17,BAL,2.5714285714285716,18.428571428571427,6.685714285714285,0.07142857142857142,0.6428571428571429,0.6428571428571429,6.071428571428571,0.0,0.0,0.0
Chris Gronkowski,1,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Gronkowski,2,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Gronkowski,3,HOU,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.0,0.0,0.0
Chris Gronkowski,4,OAK,0.0,0.0,0.0,0.0,0.25,0.25,2.75,0.0,0.0,0.0
Chris Gronkowski,5,NE,0.0,0.0,0.0,0.0,0.2,0.2,2.2,0.0,0.0,0.0
Chris Gronkowski,6,LAC,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.8333333333333333,0.0,0.0,0.0
Chris Gronkowski,8,NO,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.5714285714285714,0.0,0.0,0.0
Chris Gronkowski,9,CIN,0.0,0.0,0.0,0.0,0.125,0.125,1.375,0.0,0.0,0.0
Chris Gronkowski,10,CAR,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.2222222222222223,0.0,0.0,0.0
Chris Gronkowski,11,LAC,0.0,0.0,0.0,0.0,0.1,0.1,1.1,0.0,0.0,0.0
Chris Gronkowski,12,KC,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0,0.0,0.0,0.0
Chris Gronkowski,13,TB,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0
Chris Gronkowski,14,OAK,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.0,0.0,0.0
Chris Gronkowski,15,BAL,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.0,0.0,0.0
Chris Ivory,9,PHI,10.0,48.0,4.8,1.0,1.0,1.0,2.0,0.0,0.0,0.0
Chris Ivory,10,ATL,8.5,60.0,7.550000000000001,1.0,1.0,1.0,7.5,0.0,0.0,0.0
Chris Ivory,11,OAK,8.333333333333334,52.333333333333336,6.566666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.0,0.0,0.0,0.0
Chris Ivory,12,SF,8.25,47.75,5.9750000000000005,0.5,0.5,0.5,3.75,0.0,0.0,0.0
Chris Ivory,13,ATL,7.2,39.0,5.040000000000001,0.4,0.6,0.4,3.0,0.0,0.0,0.0
Chris Ivory,17,CAR,6.666666666666667,36.166666666666664,5.116666666666667,0.3333333333333333,0.5,0.3333333333333333,2.5,0.0,0.0,0.0
Chris Johnson,1,NE,11.0,4.0,0.4,0.0,7.0,6.0,47.0,0.0,0.0,0.0
Chris Johnson,2,LAC,9.5,10.5,1.25,0.0,5.0,4.0,29.0,0.0,0.0,0.0
Chris Johnson,3,DET,11.0,15.0,1.4000000000000001,0.0,4.0,3.0,21.0,0.0,0.0,0.0
Chris Johnson,4,HOU,14.5,46.5,2.45,0.0,3.5,2.75,19.75,0.0,0.0,0.0
Chris Johnson,5,MIN,14.6,42.0,2.2800000000000002,0.0,3.0,2.4,16.8,0.0,0.2,0.2
Chris Johnson,6,PIT,15.333333333333334,50.166666666666664,2.6999999999999997,0.0,3.1666666666666665,2.6666666666666665,17.833333333333332,0.0,0.16666666666666666,0.16666666666666666
Chris Johnson,7,BUF,15.714285714285714,70.85714285714286,3.857142857142857,0.2857142857142857,3.0,2.4285714285714284,15.714285714285714,0.0,0.14285714285714285,0.14285714285714285
Chris Johnson,8,IND,16.375,74.375,3.9625,0.25,3.0,2.375,16.0,0.0,0.125,0.125
Chris Johnson,9,CHI,16.333333333333332,81.77777777777777,4.5,0.3333333333333333,3.3333333333333335,2.5555555555555554,15.333333333333334,0.0,0.3333333333333333,0.3333333333333333
Chris Johnson,10,MIA,17.0,86.2,4.6,0.4,3.2,2.4,14.6,0.0,0.3,0.3
Chris Johnson,12,JAX,17.363636363636363,85.63636363636364,4.527272727272727,0.36363636363636365,3.1818181818181817,2.3636363636363638,15.909090909090908,0.0,0.36363636363636365,0.2727272727272727
Chris Johnson,13,HOU,17.0,82.75,4.475,0.3333333333333333,3.3333333333333335,2.5,16.25,0.0,0.4166666666666667,0.3333333333333333
Chris Johnson,14,IND,17.153846153846153,79.76923076923077,4.3076923076923075,0.3076923076923077,3.3846153846153846,2.5384615384615383,16.153846153846153,0.0,0.38461538461538464,0.3076923076923077
Chris Johnson,15,NYJ,17.428571428571427,82.78571428571429,4.414285714285714,0.35714285714285715,3.142857142857143,2.357142857142857,15.0,0.0,0.35714285714285715,0.2857142857142857
Chris Johnson,16,GB,17.0,79.13333333333334,4.286666666666665,0.3333333333333333,3.2,2.3333333333333335,14.866666666666667,0.0,0.3333333333333333,0.26666666666666666
Chris Johnson,17,JAX,17.25,77.6875,4.1875,0.375,3.0625,2.25,14.5,0.0,0.3125,0.25
Chris Ogbonnaya,2,CIN,0.0,0.0,0.0,0.0,6.0,6.0,73.0,0.0,1.0,1.0
Chris Ogbonnaya,3,BUF,0.5,3.0,3.0,0.0,4.5,4.5,43.5,0.0,0.5,0.5
Chris Ogbonnaya,4,BAL,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,4.333333333333333,3.6666666666666665,32.333333333333336,0.0,0.3333333333333333,0.3333333333333333
Chris Ogbonnaya,5,NYG,0.5,1.0,1.0,0.0,4.25,3.5,37.75,0.0,0.25,0.25
Chris Ogbonnaya,6,CIN,0.6,2.0,2.0,0.0,3.8,3.2,31.2,0.0,0.2,0.2
Chris Ogbonnaya,7,IND,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.0,3.8333333333333335,3.1666666666666665,28.833333333333332,0.0,0.16666666666666666,0.16666666666666666
Chris Ogbonnaya,8,LAC,0.7142857142857143,2.857142857142857,2.857142857142857,0.0,3.7142857142857144,2.857142857142857,26.0,0.0,0.14285714285714285,0.14285714285714285
Chris Ogbonnaya,9,BAL,0.625,2.5,2.5,0.0,3.5,2.5,22.75,0.0,0.125,0.125
Chris Ogbonnaya,11,DAL,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.0,3.111111111111111,2.2222222222222223,20.22222222222222,0.0,0.1111111111111111,0.1111111111111111
Chris Ogbonnaya,12,PIT,0.6,2.1,2.1,0.0,2.8,2.0,18.2,0.0,0.1,0.1
Chris Ogbonnaya,13,OAK,0.5454545454545454,1.9090909090909092,1.9090909090909092,0.0,2.5454545454545454,1.8181818181818181,16.545454545454547,0.0,0.09090909090909091,0.09090909090909091
Chris Ogbonnaya,14,KC,0.5,1.75,1.75,0.0,2.3333333333333335,1.6666666666666667,15.166666666666666,0.0,0.08333333333333333,0.08333333333333333
Chris Ogbonnaya,15,WAS,0.46153846153846156,1.6153846153846154,1.6153846153846154,0.0,2.1538461538461537,1.5384615384615385,14.0,0.0,0.07692307692307693,0.07692307692307693
Chris Ogbonnaya,16,DEN,0.42857142857142855,1.5,1.5,0.0,2.142857142857143,1.5714285714285714,13.142857142857142,0.0,0.07142857142857142,0.07142857142857142
Chris Ogbonnaya,17,PIT,0.5333333333333333,2.0,1.7,0.0,2.1333333333333333,1.6,12.466666666666667,0.0,0.06666666666666667,0.06666666666666667
Chris Polk,1,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,2,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,3,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,4,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,6,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,8,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,9,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Pressley,1,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Pressley,2,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Pressley,3,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Pressley,4,JAX,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.0,0.0
Chris Pressley,5,MIA,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0
Chris Pressley,6,CLE,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
Chris Pressley,7,PIT,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
Chris Pressley,9,DEN,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.125,0.0,0.0
Chris Pressley,10,NYG,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0
Chris Pressley,11,KC,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0
Chris Pressley,12,OAK,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0
Chris Pressley,13,LAC,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0
Chris Pressley,14,DAL,0.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0
Chris Pressley,15,PHI,0.0,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0
Chris Rainey,1,DEN,2.0,5.0,2.5,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
Chris Rainey,2,NYJ,2.0,4.0,2.0,0.0,1.5,1.0,2.0,0.0,0.0,0.0
Chris Rainey,3,OAK,2.0,5.0,2.5,0.0,1.6666666666666667,1.3333333333333333,9.0,0.0,0.0,0.0
Chris Rainey,5,PHI,1.75,3.75,1.875,0.0,1.5,1.25,8.25,0.0,0.0,0.0
Chris Rainey,6,TEN,1.4,3.0,1.5,0.0,1.4,1.2,9.0,0.0,0.0,0.0
Chris Rainey,7,CIN,1.8333333333333333,5.333333333333333,1.95,0.16666666666666666,1.3333333333333333,1.1666666666666667,8.833333333333334,0.0,0.0,0.0
Chris Rainey,8,WAS,2.142857142857143,8.285714285714286,2.6,0.14285714285714285,1.4285714285714286,1.1428571428571428,6.857142857142857,0.0,0.0,0.0
